movieId,genres,title
95839,Drama|Fantasy,A Christmas Carol (1999)
95843,Comedy|Fantasy|Romance,Goodbye Charlie (1964)
95858,Animation|Children|Comedy,For the Birds (2000)
95873,Comedy|Fantasy|Romance,Ruby Sparks (2012)
95875,Action|Sci-Fi|Thriller,Total Recall (2012)
95939,Comedy|Drama,The Angels' Share (2012)
95949,Comedy,"Immature, The (Immaturi) (2011)"
95965,Action|Adventure|Animation,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990)
96004,Action|Adventure|Animation,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993)
96007,Action|Adventure|Animation,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997)
96020,Drama,Sidewalls (Medianeras) (2011)
96079,Action|Adventure|Thriller|IMAX,Skyfall (2012)
96084,Drama,Hands Over the City (Le mani sulla città) (1963)
96110,Comedy,The Campaign (2012)
96114,Crime|Thriller,Brake (2012)
96121,Comedy|Drama,Hope Springs (2012)
96150,Documentary,The Queen of Versailles (2012)
96281,Adventure|Animation|Comedy,ParaNorman (2012)
96283,Children|Comedy,Diary of a Wimpy Kid: Dog Days (2012)
96373,Drama,Broken (2012)
96411,Documentary,6 Days to Air: The Making of South Park (2011)
96417,Action|Thriller,Premium Rush (2012)
96430,Comedy|Drama|Fantasy,The Odd Life of Timothy Green (2012)
96432,Crime|Drama,Lawless (2012)
96448,Comedy|Horror,Piranha 3DD (a.k.a. Piranha DD) (2012)
96471,Crime|Drama|Mystery,Prime Suspect 3 (1993)
96488,Documentary,Searching for Sugar Man (2012)
96518,Drama|Thriller,Prime Suspect 6: The Last Witness (2003)
96520,Drama|Mystery,Prime Suspect: The Lost Child (1995)
96530,Comedy|Romance,Conception (2011)
96563,Documentary,Paradise Lost 3: Purgatory (2011)
96567,Drama|Romance,The Words (2012)
96588,Comedy|Musical,Pitch Perfect (2012)
96606,Documentary,Samsara (2011)
96608,Animation|Comedy|Sci-Fi,Runaway Brain (1995) 
96610,Action|Crime|Sci-Fi,Looper (2012)
96616,Comedy,That's My Boy (2012)
96655,Comedy|Drama|Sci-Fi,Robot & Frank (2012)
96691,Action|Horror|Sci-Fi|IMAX,Resident Evil: Retribution (2012)
96726,Comedy|Romance,Lola Versus (2012)
96728,Drama,The Master (2012)
96737,Action|Sci-Fi,Dredd (2012)
96811,Crime|Drama|Thriller,End of Watch (2012)
96815,Horror|Thriller,V/H/S (2012)
96821,Drama|Romance,The Perks of Being a Wallflower (2012)
96829,Drama,"Hunt, The (Jagten) (2012)"
96832,Drama|Fantasy|Musical|Mystery|Sci-Fi,Holy Motors (2012)
96861,Action|Crime|Drama|Thriller,Taken 2 (2012)
96917,Horror|Thriller,House at the End of the Street (2012)
96935,Comedy|Fantasy|Romance,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002)
96945,Comedy|Drama|Romance,Love Lasts Three Years (L'amour dure trois ans) (2011)
96964,Crime|Drama|Mystery,The Tall Man (2012)
96975,Comedy|Drama|Romance,LOL (2012)
97024,Drama|Romance,Rust and Bone (De rouille et d'os) (2012)
97168,Documentary,Marley (2012)
97172,Animation|Comedy|Horror|IMAX,Frankenweenie (2012)
97188,Horror|Thriller,Sinister (2012)
97194,Documentary,The Thing: Terror Takes Shape (1998)
97225,Animation|Children|Comedy,Hotel Transylvania (2012)
97230,Documentary,Side by Side (2012)
97285,Action|Crime|Mystery,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960)
97304,Drama|Thriller,Argo (2012)
97306,Comedy|Crime,Seven Psychopaths (2012)
97328,Comedy|Drama,Liberal Arts (2012)
97470,Action|Drama|Thriller,Catch .44 (2011)
97643,Horror|Thriller,[REC]³ 3 Génesis (2012)
97665,Adventure|Comedy,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012)
97701,Horror|IMAX,Paranormal Activity 4 (2012)
97742,Action|Crime|Mystery|Thriller,Alex Cross (2012)
97752,Drama|Sci-Fi|IMAX,Cloud Atlas (2012)
97757,Action|Adventure|Comedy|Documentary|Fantasy,'Hellboy': The Seeds of Creation (2004)
97785,Horror|Mystery|Thriller,Silent Hill: Revelation 3D (2012)
97836,Action|Comedy,Here Comes the Boom (2012)
97858,Comedy|Drama,Mental (2012)
97860,Crime|Drama|Thriller,Killing Them Softly (2012)
97866,Documentary,The Imposter (2012)
97870,Drama,"Sessions, The (Surrogate, The) (2012)"
97904,Comedy|Drama,Smashed (2012)
97913,Animation|Comedy,Wreck-It Ralph (2012)
97921,Comedy|Drama,Silver Linings Playbook (2012)
97923,Drama,Flight (2012)
97936,Drama,Anna Karenina (2012)
97938,Adventure|Drama|IMAX,Life of Pi (2012)
97950,Action|Adventure|Crime,The Man with the Iron Fists (2012)
97988,Horror|Sci-Fi|Thriller,The Bay (2012)
98061,Children|Crime|Drama,Himizu (2011)
98083,Comedy|Documentary,Jackass 3.5 (2011)
98122,Documentary,Indie Game: The Movie (2012)
98124,Action|Animation|Sci-Fi,"Batman: The Dark Knight Returns, Part 1 (2012)"
98154,Drama|War,Lincoln (2012)
98160,Comedy,Nature Calls (2012)
98175,Comedy|Horror|Romance,Vamps (2012)
98203,Adventure|Drama|Fantasy|Romance|IMAX,The Twilight Saga: Breaking Dawn - Part 2 (2012)
98230,Comedy|Drama|Romance,10 Years (2011)
98239,Action|War,Red Dawn (2012)
98243,Adventure|Animation|Children|Fantasy|IMAX,Rise of the Guardians (2012)
98279,Comedy,A Fantastic Fear of Everything (2012)
98296,Crime|Drama|Thriller,Deadfall (2012)
98361,Drama|Fantasy|Thriller,Byzantium (2012)
98491,Animation|Comedy|Romance,Paperman (2012)
98499,Action|Comedy,"Fearless Hyena, The (Xiao quan guai zhao) (1979)"
98503,Action|Comedy,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980)
98585,Drama,Hitchcock (2012)
98604,Animation|Drama|Romance,From Up on Poppy Hill (Kokuriko-zaka kara) (2011)
98607,Action|Animation|Sci-Fi,Redline (2009)
98623,Action|Comedy|Crime,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983)
98633,Action|Comedy,My Lucky Stars (Fuk sing go jiu) (1985)
98697,Adventure|Comedy,"Money Money Money (L'aventure, c'est l'aventure) (1972)"
98799,Animation|Comedy,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman (2012)
98809,Adventure|Fantasy|IMAX,The Hobbit: An Unexpected Journey (2012)
98836,Comedy|Drama,Hyde Park on Hudson (2012)
98908,Comedy|Romance,How to Make Love to a Woman (2010)
98961,Action|Drama|Thriller,Zero Dark Thirty (2012)
99005,Action|Crime|Drama,Fire with Fire (2012)
99007,Comedy|Horror|Romance,Warm Bodies (2013)
99030,Comedy|Drama,Wrong (2012)
99087,Comedy|Romance,Playing for Keeps (2012)
99106,Comedy,The Guilt Trip (2012)
99112,Action|Crime|Thriller,Jack Reacher (2012)
99114,Action|Drama|Western,Django Unchained (2012)
99117,Drama,This Is 40 (2012)
99122,Comedy|Horror,I Bought a Vampire Motorcycle (1990)
99130,Comedy|Horror,Ice Cream Man (1995)
99145,Drama|Thriller,"Impossible, The (Imposible, Lo) (2012)"
99149,Drama|Musical|Romance|IMAX,"Misérables, Les (2012)"
99191,Horror,Campfire Tales (1997)
99415,Comedy,Parental Guidance (2012)
99437,Comedy|Fantasy|Horror,John Dies at the End (2012)
99532,Drama|Romance,"Misérables, Les (2000)"
99574,Drama,Promised Land (2012)
99636,Comedy|Drama,English Vinglish (2012)
99638,Comedy,Fish Story (Fisshu sutôrî) (2009)
99721,Horror|Mystery|Thriller,Texas Chainsaw 3D (2013)
99728,Action|Crime|Drama,Gangster Squad (2013)
99750,Crime|Drama|Thriller,The Iceman (2012)
99764,Animation|Comedy|Drama|Fantasy|Sci-Fi,It's Such a Beautiful Day (2012)
99813,Action|Animation,"Batman: The Dark Knight Returns, Part 2 (2013)"
99846,Documentary,Everything or Nothing: The Untold Story of 007 (2012)
99853,Comedy|Romance|Sci-Fi,Codependent Lesbian Space Alien Seeks Same (2011)
99910,Action|Crime|Thriller,The Last Stand (2013)
99917,Romance|Sci-Fi|Thriller,Upstream Color (2013)
99992,Crime|Drama|Thriller,Shadow Dancer (2012)
100044,Documentary,Human Planet (2011)
100068,Comedy,Comme un chef (2012)
100083,Comedy,Movie 43 (2013)
100106,Documentary,The Pervert's Guide to Ideology (2012)
100159,Comedy,Sightseers (2012)
100163,Action|Fantasy|Horror|IMAX,Hansel & Gretel: Witch Hunters (2013)
100194,Comedy,Jim Jefferies: Fully Functional (EPIX) (2012)
100226,Comedy|Drama,Why Stop Now (2012)
100277,Drama|Romance,Tabu (2012)
100302,Drama|Romance|Sci-Fi,Upside Down (2012)
100304,Action|Thriller,The Liability (2012)
100306,Drama|Horror,Angst  (1983)
100326,Comedy|Crime,Stand Up Guys (2012)
100383,Crime|Drama|Mystery|Thriller,Side Effects (2013)
100390,Comedy|Crime,Identity Thief (2013)
100397,Horror,The ABCs of Death (2012)
100487,Drama|Fantasy|Romance,Beautiful Creatures (2013)
100498,Action|Crime|Thriller|IMAX,A Good Day to Die Hard (2013)
100507,Comedy,21 and Over (2013)
100527,Drama|Mystery|Romance,Safe Haven (2013)
100553,Documentary,Frozen Planet (2011)
100556,Documentary,The Act of Killing (2012)
100579,Action|Sci-Fi|Thriller,Universal Soldier: Day of Reckoning (2012)
100611,Adventure|Animation|Comedy|Sci-Fi,Escape from Planet Earth (2013)
100714,Drama|Romance,Before Midnight (2013)
100737,Action|Drama|Thriller,Snitch (2013)
100810,Horror|Sci-Fi|Thriller,Dark Skies (2013)
100843,Comedy|Drama,Oh Boy (A Coffee in Berlin) (2012)
100882,Adventure|Comedy|Fantasy|Romance|IMAX,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013)
100906,Action|Horror|Thriller,Maniac Cop 2 (1990)
101025,Adventure|Fantasy|IMAX,Jack the Giant Slayer (2013)
101070,Drama,Wadjda (2012)
101072,Comedy,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)"
101074,Animation|Comedy|Horror|Musical,The Legend of Sleepy Hollow (1949)
101076,Action|Adventure|Sci-Fi|Thriller|IMAX,G.I. Joe: Retaliation (2013)
101088,Drama|Mystery|Thriller,Stoker (2013)
101112,Action|Adventure|Fantasy|IMAX,Oz the Great and Powerful (2013)
101142,Adventure|Animation|Comedy,The Croods (2013)
101283,Comedy,The Incredible Burt Wonderstone (2013)
101360,Drama|Thriller,The Call (2013)
101362,Action|Thriller,Olympus Has Fallen (2013)
101415,Comedy|Drama|Romance,The First Time (2012)
101423,Action|Animation|Comedy,Mezzo Forte (1998)
101525,Crime|Drama,The Place Beyond the Pines (2012)
101529,Comedy|Fantasy|Thriller,The Brass Teapot (2012)
101531,Drama,Phil Spector (2013)
101577,Action|Adventure|Romance,The Host (2013)
101612,Comedy|Romance,Admission (2013)
101739,Horror,Evil Dead (2013)
101741,Crime|Thriller,Trance (2013)
101765,Adventure|Comedy|Romance,"Perfect Plan, A (Plan parfait, Un) (2012)"
101864,Action|Adventure|Sci-Fi|IMAX,Oblivion (2013)
101884,Adventure|Drama|Thriller,Dark Tide (2012)
101895,Drama,42 (2013)
101962,Animation|Fantasy,Wolf Children (Okami kodomo no ame to yuki) (2012)
101973,Drama|Thriller,Disconnect (2012)
102007,Animation,The Invincible Iron Man (2007)
102025,Children|Horror|Sci-Fi,Yongary: Monster from the Deep (1967)
102033,Action|Comedy|Crime,Pain & Gain (2013)
102058,Animation,Hulk Vs. (2009)
102066,Horror|Thriller,Resolution (2012)
102070,Comedy|Horror|Sci-Fi,Grabbers (2012)
102084,Action|Animation|Fantasy,Justice League: Doom (2012) 
102088,Action|Drama|IMAX,"Grandmaster, The (Yi dai zong shi) (2013)"
102123,Action|Comedy,This Is the End (2013)
102125,Action|Sci-Fi|Thriller|IMAX,Iron Man 3 (2013)
102165,Comedy|Drama,The English Teacher (2013)
102194,Adventure|Crime|Drama,Mud (2012)
102217,Comedy,Bill Hicks: Revelations (1993)
102278,Crime|Thriller,Pawn (2013)
102338,Action|Adventure|Drama,Shaolin Temple (Shao Lin si) (1976)
102378,Comedy|Drama,Syrup (2013)
102407,Drama,The Great Gatsby (2013)
102445,Action|Adventure|Sci-Fi|IMAX,Star Trek Into Darkness (2013)
102481,Comedy,The Internship (2013)
102590,Documentary|Fantasy,Darkon (2006)
102602,Comedy,Mimino (1977)
102666,Adventure|Comedy,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973)
102684,Drama|Thriller,Only God Forgives (2013)
102686,Comedy,The Hangover Part III (2013)
102716,Action|Crime|Thriller|IMAX,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)"
102720,Adventure|Animation|Fantasy,Epic (2013)
102735,Action|Drama,Captain America (1979)
102742,Documentary,Tie Xi Qu: West of the Tracks (Tiexi qu) (2003)
102747,Comedy,The Rink (1916)
102749,Action|Crime,Captain America II: Death Too Soon (1979)
102760,Comedy|Crime|Drama,Down Terrace (2009)
102800,Comedy|Drama,Frances Ha (2012)
102802,Horror|Thriller,The Lords of Salem (2012)
102819,Drama,Behind the Candelabra (2013)
102823,Documentary,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000)
102852,Documentary,With Great Power: The Stan Lee Story (2012)
102880,Action|Adventure|Sci-Fi|IMAX,After Earth (2013)
102903,Crime|Mystery|Thriller,Now You See Me (2013)
102984,Horror|Thriller,Inhuman Resources (Redd Inc.) (2012)
102993,Comedy|Drama,"The Way, Way Back (2013)"
103027,Comedy|Drama|Romance,Much Ado About Nothing (2012)
103042,Action|Adventure|Fantasy|Sci-Fi|IMAX,Man of Steel (2013)
103048,Comedy,The Kings of Summer (2013)
103075,Crime|Horror|Thriller,The Purge (2013)
103085,Comedy|Fantasy,Rapture-Palooza (2013)
103107,Documentary,20 Feet from Stardom (Twenty Feet from Stardom) (2013)
103137,Crime|Drama,The Bling Ring (2013)
103141,Adventure|Animation|Comedy,Monsters University (2013)
103171,Comedy,Schlussmacher (2013)
103210,Action|Adventure|Animation,Fullmetal Alchemist: The Sacred Star of Milos (2011)
103219,Horror|Thriller,Maniac (2012)
103221,Comedy|Romance,Not Suitable for Children (2012)
103228,Action|Adventure|Sci-Fi|IMAX,Pacific Rim (2013)
103233,Action|Adventure|Animation,LEGO Batman: The Movie - DC Heroes Unite (2013)
103235,Thriller,"Best Offer, The (Migliore offerta, La) (2013)"
103245,Comedy|Drama|Romance,Adam and Eve (National Lampoon's Adam & Eve) (2005)
103249,Action|Drama|Horror|IMAX,World War Z (2013)
103253,Action|Drama|Sci-Fi|IMAX,Elysium (2013)
103335,Animation|Children|Comedy|IMAX,Despicable Me 2 (2013)
103339,Action|Drama|Thriller|IMAX,White House Down (2013)
103341,Action|Comedy|Sci-Fi,The World's End (2013)
103366,Action|Crime|Thriller,Redemption (Hummingbird) (2013)
103372,Action|Comedy|Crime,The Heat (2013)
103384,Action|Adventure|Western|IMAX,The Lone Ranger (2013)
103449,Crime|Drama|Mystery|Thriller,Passion (2012)
103483,Horror|Thriller,V/H/S/2 (2013)
103502,Comedy|Romance,The Knot (2012)
103539,Comedy|Drama|Romance,The Spectacular Now (2013)
103543,Comedy|Drama,The Lifeguard (2013)
103596,Sci-Fi,Sharknado (2013)
103602,Comedy|Documentary,Craig Ferguson: I'm Here To Help (2013)
103606,Comedy|Drama|Romance,Stuck in Love (2012)
103609,Comedy,Class Act (1992)
103624,Drama,Fruitvale Station (2013)
103655,Action|Comedy|Fantasy,R.I.P.D. (2013)
103685,Drama|Fantasy|Thriller|War,A Field in England (2013)
103688,Horror|Thriller,The Conjuring (2013)
103755,Adventure|Animation|Children|Comedy|Fantasy,Turbo (2013)
103772,Action|Adventure|Fantasy|Sci-Fi,The Wolverine (2013)
103801,Comedy|Drama|Romance,Drinking Buddies (2013)
103810,Action|Comedy|Crime|Thriller,Red 2 (2013)
103819,Comedy,Coffee Town (2013)
103865,Comedy|Drama,Revenge for Jolly! (2012)
103883,Action|Comedy|Crime,2 Guns (2013)
103980,Drama,Blue Jasmine (2013)
103984,Comedy|Drama,"Great Beauty, The (Grande Bellezza, La) (2013)"
104017,Action|Adventure|Sci-Fi,3 dev adam (Three Giant Men) (1973) 
104069,Comedy,Louis C.K.: Oh My God (2013)
104074,Adventure|Children|Fantasy,Percy Jackson: Sea of Monsters (2013)
104076,Animation|Children|Comedy,The Smurfs 2 (2013)
104078,Comedy,Alan Partridge: Alpha Papa (2013)
104129,Action|IMAX,Man of Tai Chi (2013)
104141,Action|Animation|Children|Crime,Batman: Mystery of the Batwoman (2003)
104211,Comedy|Crime,We're the Millers (2013)
104218,Comedy,Grown Ups 2 (2013)
104241,Action|Comedy|Crime,Kick-Ass 2 (2013)
104243,Action|Sci-Fi|Thriller|IMAX,Riddick (2013)
104245,Adventure|Animation|Comedy,Planes (2013)
104272,Documentary,Blackfish (2013)
104283,Animation|Drama|Romance,"Wind Rises, The (Kaze tachinu) (2013)"
104303,Drama,Jobs (2013)
104337,Drama,Lee Daniels' The Butler (2013)
104339,Comedy,In a World... (2013)
104374,Drama|Fantasy|Romance,About Time (2013)
104419,Action|Animation|Sci-Fi,Justice League: Crisis on Two Earths (2010)
104457,Horror|Thriller,You're Next (2011)
104644,Comedy,Maria Bamford: The Special Special Special! (2012)
104760,Action|Crime,Getaway (2013)
104780,Adventure|Animation|Sci-Fi,"Mystery of the Third Planet, The (Tayna tretey planety) (1981)"
104837,Action|Crime,Rage of Honor (1987)
104841,Action|Sci-Fi|IMAX,Gravity (2013)
104863,Comedy|Drama|Romance,What If (2013)
104875,Adventure|Comedy|Musical|Sci-Fi,The History of Future Folk (2012)
104879,Drama|Mystery|Thriller,Prisoners (2013)
104906,Comedy|Romance,Austenland (2013)
104908,Horror|Thriller,Insidious: Chapter 2 (2013)
104913,Action|Drama,Rush (2013)
104925,Action|Comedy|Crime,The Family (2013)
104944,Drama,Short Term 12 (2013)
105020,Action|Comedy|Thriller,Collision Course (1989)
105037,Comedy,The To Do List (2013)
105121,Action|Drama|War,Inescapable (2012)
105197,Adventure|Drama,Nebraska (2013)
105211,Comedy|Drama|Romance,Enough Said (2013)
105213,Comedy|Drama|Romance,Don Jon (2013)
105246,Drama|Fantasy,Mood Indigo (L'écume des jours) (2013)
105250,Documentary,The Century of the Self (2002)
105254,Adventure|Comedy,Crystal Fairy & the Magical Cactus and 2012 (2013)
105325,Comedy|Horror,Bad Milo (Bad Milo!) (2013)
105351,Crime|Drama|Thriller,Runner Runner (2013)
105355,Drama|Romance,Blue Is the Warmest Color (La vie d'Adèle) (2013)
105468,Animation|Children|Comedy|Fantasy,Cloudy with a Chance of Meatballs 2 (2013)
105504,Adventure|Drama|Thriller|IMAX,Captain Phillips (2013)
105540,Animation|Children|Comedy|Musical,An All Dogs Christmas Carol (1998)
105585,Action|Crime|Thriller,Machete Kills (Machete 2) (2013)
105593,Comedy|Crime|Drama,Filth (2013)
105653,Action|Mystery|Thriller,Escape Plan (2013)
105720,Comedy|Crime|Drama,"Thief of Paris, The (Le voleur) (1967)"
105731,Drama|Horror,Carrie (2013)
105746,Documentary,UnHung Hero (2013)
105755,Crime|Drama|Thriller,The Counselor (2013)
105801,Drama|Fantasy|Horror,Escape From Tomorrow (2013)
105835,Comedy|Drama|Thriller,The Double (2013)
105844,Drama,12 Years a Slave (2013)
105954,Action|Adventure|Drama,All Is Lost (2013)
106002,Action|Adventure|Sci-Fi|IMAX,Ender's Game (2013)
106062,Comedy,Jackass Presents: Bad Grandpa (2013)
106072,Action|Adventure|Fantasy|IMAX,Thor: The Dark World (2013)
106100,Drama,Dallas Buyers Club (2013)
106144,Drama,The Selfish Giant (2013)
106330,Comedy|Drama|Romance,Last Vegas (2013)
106438,Comedy|Drama,Philomena (2013)
106441,Children|Drama|War,The Book Thief (2013)
106487,Action|Adventure|Sci-Fi|IMAX,The Hunger Games: Catching Fire (2013)
106489,Adventure|Fantasy|IMAX,The Hobbit: The Desolation of Smaug (2013)
106491,Action|Adventure|Fantasy,47 Ronin (2013)
106540,Comedy,Delivery Man (2013)
106542,Action|Comedy|Romance,Charlie Countryman (2013)
106594,Comedy|Drama|Romance,Red Flag (2012)
106642,Adventure|Drama|Sci-Fi,The Day of the Doctor (2013)
106648,Crime|Drama|Horror,Guilty of Romance (Koi no tsumi) (2011) 
106696,Adventure|Animation|Comedy|Fantasy|Musical|Romance,Frozen (2013)
106766,Drama,Inside Llewyn Davis (2013)
106782,Comedy|Crime|Drama,The Wolf of Wall Street (2013)
106785,Action|Crime|Thriller,Homefront (2013)
106839,Drama,Mandela: Long Walk to Freedom (2013)
106873,Action|Animation|Drama,Evangelion: 3.0 You Can (Not) Redo (2012)
106883,Comedy|Drama,All is Bright (2013)
106889,Documentary,Tim's Vermeer (2013)
106916,Crime|Drama,American Hustle (2013)
106918,Adventure|Comedy|Drama,The Secret Life of Walter Mitty (2013)
106920,Drama|Romance|Sci-Fi,Her (2013)
106927,Action|Comedy|Sci-Fi,RoboGeisha (Robo-geisha) (2009)
107013,Drama|Fantasy,A Christmas Carol (1977)
107069,Action|Drama|Thriller|War,Lone Survivor (2013)
107141,Comedy|Drama,Saving Mr. Banks (2013)
107159,Action|Drama,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964)
107314,Action|Drama|Mystery,Oldboy (2013)
107338,Comedy|Crime,Dampfnudelblues (2013)
107348,Comedy,Anchorman 2: The Legend Continues (2013)
107406,Action|Drama|Sci-Fi,Snowpiercer (2013)
107408,Comedy|Drama|War,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973)
